id, date, time, views, author, message
85,2016/01/19,12:10:59 PM,1.6K,الزعيم عفاش بجم الوطن,وزع #الإعلام_الحربي مشاهد لتدمير دبابة وآلية برادلي في قرية الخشل جيزان#شـــبــــكة_العـــٓودّ_الاخـــبــــاريـــة_             تيليجرام      _________________https://ⓣelegram.me/accustom
86,2016/01/20,11:12:30 AM,935,الزعيم عفاش بجم الوطن,‏ شاهد | ضبط مخزني أسلحة تابعة لمرتزقة العدوان والقاعدة في الأحيوق بالوازعية بمحافظة #تعز 19-01-2016 #الإعـــــــــــ{الحـــــــ✍ـــــــربي}ـــــــــــلام# شبكة المجد للأخباروالمعلومات  ⓣtelegram.me/Almajdnews
87,2016/01/22,11:11:11 AM,7.3K,الزعيم عفاش بجم الوطن,‏ شاهد | جريمة بشعة يرتكبها #العدوان السعودي الأمريكي وتدمير منشأة رأس عيسى النفطية بمحافظة #الحديدة 21-01-2016 ‎هُـنـا المسيــرةtelegram.me/Hona_Almasirah
88,2016/01/22,11:11:28 AM,7.3K,الزعيم عفاش بجم الوطن,‏ شاهد | دلالات إطلاق الجيش اليمني واللجان الشعبية #صاروخ أرض-جو وإسقاطه طائرة استطلاع في #صنعاء 21-01-2016 ‎هُـنـا المسيــرةtelegram.me/Hona_Almasirah
89,2016/01/22,1:11:39 PM,3.6K,الزعيم عفاش بجم الوطن,🏻🏻🏻🏻🏻 ‏ شاهد | كمين محكم لضابط وجنود سعوديين في الشرفة في #نجران من قبل أبطال الجيش اليمني واللجان الشعبية 22-01-2016--------------------- ‏ رابط مباشر [ 3.1 ميجا ] //mme.whatsapp.net/d/Enkx-HsUrZU1yzeOEQKOvlaibjUABSnv_iyZTw/AmmNx-EVrMW_PjzEVc06_0oSp32ZX2Uc04SQgB4haIr-.mp4
90,2016/01/23,11:30:44 AM,0,الزعيم عفاش بجم الوطن,🏻🏻🏻🏻🏻 ‏ ‏ ‏ شاهد | التقدم نحو منطقة الزور خلف معسكر كوفل وانكسار زحوفات الغزاة ومرتزقتهم نحو جبل هيلان أمام صمود الأبطال في #مأرب 22-01-2016                                  النجم الثاقب telegram.me/alnajm_althaqb
91,2016/01/23,11:37:51 AM,1.9K,الزعيم عفاش بجم الوطن,#نتنياهو #السعودية ودولٌ عربية أخرى تُعاملنا كحلفاءيمكنكم مشاهدة التقرير من خلال الرابط http://
92,2016/01/23,11:38:34 AM,910,الزعيم عفاش بجم الوطن,شاهد ّ| فيديو طفل من صعدة خرج من تحت الأنقاض بعد غارة سعودية امريكية  #‏مجزره_ضحيان  يسأل :  #‏باموت_والا_لا
93,2016/01/23,12:30:09 PM,1.9K,الزعيم عفاش بجم الوطن,وزع #الإعلام_الحربي  مشاهد لتدمير دبابة ابرامز سعودية شرقي موقع الشبكة العسكري السعودي #نجران - ٢١-١-٢٠١٦م    ‎‎الحقيــقة لا غـــير https://telegram.me/FactNoAnother
94,2016/01/24,11:19:43 AM,0,الزعيم عفاش بجم الوطن,🏻🏻🏻🏻🏻 ‏ ‏ ‏ شاهد | #نتنياهو يصرح بأن #السعودية حليفهم في المنطقة 23-01-2016                                  النجم الثاقب telegram.me/alnajm_althaqb
95,2016/01/24,11:25:14 AM,1.9K,الزعيم عفاش بجم الوطن,وزع #الإعلام_الحربي مشاهد لعملية ضرب رقابة الشبكة العسكري السعودي بصاروخ١٠٧  #نجران ١٩_٠١_٢٠١٦م    ‎‎الحقيــقة لا غـــير https://telegram.me/FactNoAnother
96,2016/01/24,11:25:30 AM,1.8K,الزعيم عفاش بجم الوطن,وزع #الإعلام_الحربي  مشاهد لعملية قنص جنديين سعوديين في رقابة موقع  الشرفة العسكري السعودي موقع الشرفة _#نجران ١٩_٠١_٢٠١٦م    ‎‎الحقيــقة لا غـــير https://telegram.me/FactNoAnother
97,2016/01/24,11:25:47 AM,2K,الزعيم عفاش بجم الوطن,#فلاش | الرجال المسعفين       للشاعر تميم البرغوثي     ‎‎الحقيــقة لا غـــير https://telegram.me/FactNoAnother
98,2016/01/25,11:08:05 AM,4.3K,الزعيم عفاش بجم الوطن,هذا صغيرنا يا آل سلول .. فكيف بالرجال ..!!🇾🇪 تلگرام قناة اليمن الأصيل:  telegram.me/yemenasil
99,2016/01/25,11:17:53 AM,1.7K,الزعيم عفاش بجم الوطن,🏻🏻🏻🏻🏻 ‏ #فلاش | جون كيري والقرار الأمريكي في العدوان على #اليمن--------------------- ‏ رابط يوتيوب//youtu.be/aHaSvswjqVQ‎‎الحقيــقة لا غـــير https://telegram.me/FactNoAnother
100,2016/01/25,11:21:27 AM,1.6K,الزعيم عفاش بجم الوطن,شاهد| تقرير: متى الانقلاب 24-01-2016 . رابط يوتيوبhttps://t.co/iaw7kTVLzL#السعودية#شـــبــــكة_العـــٓودّ_الاخـــبــــاريـــة_             تيليجرام      _________________https://telegram.me/accustom
101,2016/01/25,11:38:53 AM,10K,الزعيم عفاش بجم الوطن,الوهابية التكفيرية تستبيح دماء المسلمين خدمة للسلطان خلافا لما جاء به الإسلامسماحة الشيخ أسد محمد قصير
102,2016/01/26,11:25:19 AM,1.5K,الزعيم عفاش بجم الوطن,شاهد | #الخيارات_الاستراتيجية: السيطرة على خطوط الإمداد بالخوبة في #جيزان وكسر زحوفات للجيش السعودي في ربوعة #عسير 25-01-2016‎‎الحقيــقة لا غـــير https://telegram.me/FactNoAnother
103,2016/01/26,11:32:52 AM,1.4K,الزعيم عفاش بجم الوطن,فلاش| أمريكا تقتل الشعب اليمنيرابط يوتيوب https://youtu.be/ULgnVCmblKc#امريكا_تقتل_الشعب_اليمني#USAKillsYemeniPeople#شـــبــــكة_العـــٓودّ_الاخـــبــــاريـــة_             تيليجرام      _________________https://telegram.me/accustom
104,2016/01/26,11:35:00 AM,1.4K,الزعيم عفاش بجم الوطن,فلاش| العدوان السعودي الأمريكي يستهدف المسعفينرابط يوتيوب https://youtu.be/IUceo34GjCs#امريكا_تقتل_الشعب_اليمني#USAKillsYemeniPeople #شـــبــــكة_العـــٓودّ_الاخـــبــــاريـــة_             تيليجرام      _________________https://telegram.me/accustom
105,2016/01/26,11:58:14 AM,1.4K,الزعيم عفاش بجم الوطن,فلاش| الصمود اليمنيرابط يوتيوب https://youtu.be/OQuST1S1Dds#امريكا_تقتل_الشعب_اليمني#USAKillsYemeniPeople#شـــبــــكة_العـــٓودّ_الاخـــبــــاريـــة_             تيليجرام      _________________https://telegram.me/accustom
106,2016/01/27,11:16:18 AM,1.8K,الزعيم عفاش بجم الوطن,شاهد| تدمير طقمين وقتل عدد من الجنود السعوديين بكمين محكم في موقع ملحمة بجيزان 26-01-2016ــــــــــــــــــــــــــالثلاثاء الموافق26/1/2016#أبوكهلان.tt#الإعلام_الحربي_الإلكتروني●
107,2016/01/27,11:16:21 AM,2.2K,الزعيم عفاش بجم الوطن,شاب صغير السن يحاول ان يقلد الأستاذ المنشد المبدع والمتميز عيسى.اللــــــيث.ee.●••┈┈••✦•۪̜۫•••৩♚৩•••۪̜۫•✦••┈┈••●                قناة.صــ.اللـيـــث.ــوت.ee            ❥اشترك.على.التليجرام.ae     .●••┈┈••✦•۪̜۫•••৩♚৩•••۪̜۫•✦••┈┈••●ⓣelegram.me/SOUND_AESA_ALAYATH ╔══════━ஜ۩ஜ━══════╗                                                                         ✿     لـــلإشــــــتــــــراكــ.ee
108,2016/01/27,12:17:13 PM,4K,الزعيم عفاش بجم الوطن,🇾🇪
109,2016/01/27,12:55:16 PM,5.2K,الزعيم عفاش بجم الوطن,الموت لأمريكا..الموت لإسرائيل..            موقف أمام الله... الشهيد فيصل محمد عاطف              رضوان الله عليه 🇾🇪 تلگرام قناة اليمن الأصيل:  telegram.me/yemenasil
110,2016/01/27,12:56:11 PM,7.6K,الزعيم عفاش بجم الوطن,🏻🏻🏻🏻🏻 ‏ #فلاش | #العدوان السعودي الأمريكي يستهدف المسعفين #امريكا_تقتل_الشعب_اليمني #USAKillsYemeniPeople --------------------- ‏ رابط مباشر [ 1.5 ميجا ] https://mme.whatsapp.net/d/ZE0OUDVSYlky0o0Yu4zDc1an9Bs/AkS-cG9kIE7V1ZdyPj2Apa2k0cI3z2pGUcJpgMui6nhN.mp4
111,2016/01/27,12:56:27 PM,8.5K,الزعيم عفاش بجم الوطن,🏻🏻🏻🏻🏻 ‏ #فلاش | الصمود اليمني الأسطوري--------------------- ‏ رابط مباشر [ 3.2 ميجا ] https://mme.whatsapp.net/d/0wHg3qPjmHZ3KiOm9IE61Van9N8/AvsEYeRoiJyzErOIWiKRuvMfFonr_2X2tCtJN7IHrG0G.mp4
112,2016/01/28,3:05:30 PM,995,الزعيم عفاش بجم الوطن,شاهد السيطرة على موقع الدود العسكري السعودي في الخوبة بشكل كامل وموقعه الاستراتيجي 28-01-2016 ‏  العهد تلقرام: ⓣelegram.me/alahd_yemen
113,2016/01/28,4:34:02 PM,94K,الزعيم عفاش بجم الوطن,🇾🇪
114,2016/01/28,4:34:02 PM,785,الزعيم عفاش بجم الوطن,شاهد | بطل من ابطال  اليمن  ذو يد  واحدة  يوجه رسالة قوية ﻷمريكا  التي تقتل الشعب اليمني وأذنابها من حكام السعودية وحلفائها
115,2016/01/28,4:34:04 PM,1.6K,الزعيم عفاش بجم الوطن,وزع الإعلام الحربي مشاهد أولية من أقتحام موقع الدود وتدمير البرج والتحصينات جيزان ٢٨-١-٢٠١٦م#شـــبــــكة_العـــٓودّ_الاخـــبــــاريـــة_             تيليجرام      _________________https://telegram.me/accustom
116,2016/01/28,4:34:04 PM,9.4K,الزعيم عفاش بجم الوطن,🏻🏻🏻🏻🏻 ‏ شاهد | قبائل همدان بن زيد يفجرون جرافتين سعوديتين بعد أن سيطرو عليها في منطقة سد #نجران 28-01-2016--------------------- ‏ رابط مباشر [ 4.3 ميجا ] //mme.whatsapp.net/d/rL4t_d0oM2r5kKwFjHYgMlaqZmEABSppmLIpQQ/AiIDT6onkyW8RJcK_5aooLZVlo_wZ5suHd7zPXY9QcfE.mp4
117,2016/01/29,11:44:12 AM,878,الزعيم عفاش بجم الوطن,قناة المسيرة تعاود البث على مدار النايل سات بالتردد الجديد 11637 عمودي بمعدل ترميز 27500.#امريكا_تقتل_الشعب_اليمني #USAKillsYemeniPeople
118,2016/01/29,11:46:47 AM,1.8K,الزعيم عفاش بجم الوطن,شاهد| قوة الدفاع الجوي تُسقط طائرة استطلاعية بصاروخ أرض جو في صعدة 28_1_2016م#شـــبــــكة_العـــٓودّ_الاخـــبــــاريـــة_             تيليجرام      _________________https://telegram.me/accustom
119,2016/01/29,11:47:05 AM,4.9K,الزعيم عفاش بجم الوطن,#‏شاهد   #‏مقاتل  يمني  #‏مبتور   #‏اليد  يواجة الغزاة ومرتزقة العدوان في الجوف بيد واحدة🇾🇪 #تلگرام_قناة_اليمن_الأصيل:  https://telegram.me/yemenasil
120,2016/01/29,12:02:13 PM,0,الزعيم عفاش بجم الوطن,هـــامترقبوا بعد قليل مشاهد أولية لخسائر الجيش السعودي في عمليات السيطرة على جبل الدود ومواقع في الربوعة‎            ↓↓↓↓↓↓↓↓يمكنكم المشاهدة عبر (البث المباشر) على الموقع الإلكتروني//
121,2016/01/29,12:09:19 PM,24,الزعيم عفاش بجم الوطن,م/محمد الحيمي "زوامل فيديوهات"قناه خاصةلتحميل الزوامل صوتلتحميل الزوامل فيديولتحميل الاخبار الهامه فيديولتحميل اخبار الجبهات فيديولتحميل الفلاشاتhttps://telegram.me/Eng_M_Alhaimi
122,2016/01/29,4:55:39 PM,903,الزعيم عفاش بجم الوطن,شاهد خسائر الجيش السعودي في عمليات إقتحام جبل الدود وموقع نشمة في الربوعة بجيزان.‏  العهد تلقرام: ⓣelegram.me/alahd_yemen
123,2016/01/29,5:04:04 PM,4.8K,الزعيم عفاش بجم الوطن,🏻🏻🏻🏻🏻 ‏ ‏  شاهد | قتلى الجيش السعودي في ربوعة #عسير ومدى استخفاف النظام السعودي بجنوده 29-01-2016                                  النجم الثاقب telegram.me/alnajm_althaqb
124,2016/01/30,11:36:22 AM,0,الزعيم عفاش بجم الوطن,#امريكا_تقتل_الشعب_اليمني#USAKillsYemeniPeople       #شاااااهد #هااااااااااام #وزيرالدفاع_الاسرائيلي يصرح بمشاركة إسرائيل لأمريكا والسعودية والإمارات في العدوان على اليمن.  #كلنا_حميد_رزقــــــــــــــــــــــــــ              ــــــــــــــــــــــــــ #الإعلام_الحربيابوكيان؏ﮩ₰  https://telegram.me/abokaianhttp://goo.gl/CwMESF    ﺳﻨﺨﺮﺱ ﺍﻟﻤﺮﺟﻔﻴﻦ         ﻭﺳﻨﺄﺗﻴﻜﻢ ﺑﺎﻟﺨﺒﺮ ﺍﻟﻴﻘﻴﻦ  القادم اعظم بإذن الله      ـــــــــــــــــــــــــــــــــــــــــــــــــــــــــ
125,2016/01/30,11:40:19 AM,1.5K,الزعيم عفاش بجم الوطن,فلاش | امريكا تستهدف اليمن أرضآ وإنسانا#امريكا_تقتل_الشعب_اليمني#USAKillsYemeniPeople#شـــبــــكة_العـــٓودّ_الاخـــبــــاريـــة_             تيليجرام      _________________https://telegram.me/accustom
